air_inflow,air_end_temp,out_pressure,motor_current,motor_rpm,motor_temp,motor_vibe,type,motor_hp,air_flow_pressure,current_by_airflow,temp_diff,current_by_vibration,airflow_per_rotation,efficiency,volumetric_efficiency,fan_laws_6,performance_index,air_to_motor_ratio,air_to_power_ratio,mechanical_efficiency,air_density,air_mass_flow,air_inflow_efficiency1,air_inflow_efficiency2,motor_current_efficiency,label,treshold
5.35,58.74,0.7,62.0,3059.0,74.99,4.9,3,50,3.7449999999999997,11.588785046728972,16.249999999999993,303.8,0.0017489375612945407,0.012327188940092165,0.3569260329172531,0.7342889009465243,0.0008054837419182772,0.0017489375612945407,0.017610269914417376,37.70887096774193,0.3569260329172531,1.909554276107304,0.02332227712087666,14.559764431175855,4.136339073059756,0,0.9999939799308777
5.8,61.94,0.7,67.0,3315.0,77.83,5.04,3,50,4.06,11.551724137931036,15.89,337.68,0.0017496229260935143,0.012023217247097843,0.3471474059709354,0.7332089329432135,0.0007785817156028926,0.0017496229260935143,0.017176024638711204,39.85696517412934,0.3471474059709354,2.0134549546314253,0.022480058153584923,14.785990630780557,4.010151068974599,0,0.9999918937683105
2.78,40.34,0.7,32.0,1587.0,58.63,4.08,3,50,1.9459999999999997,11.510791366906476,18.29,130.56,0.001751732829237555,0.014905024509803919,0.4293462816758713,0.7408597689410863,0.0010372249701517992,0.001751732829237555,0.021292892156862742,23.65427389705882,0.4293462816758713,1.1935826630589221,0.02987775591399548,11.62156829301736,4.942115472528015,0,0.9999713897705078
6.04,63.61,0.7,70.0,3449.0,79.32,5.12,3,50,4.228,11.589403973509933,15.709999999999994,358.40000000000003,0.0017512322412293418,0.011796874999999998,0.3420375471151058,0.7326698553221828,0.0007614725163893092,0.0017512322412293418,0.01685267857142857,40.68742187499999,0.3420375471151058,2.065906784575239,0.022078066581307895,14.872510085728694,3.9640113076253987,0,0.9999763369560242
4.75,54.4,0.7,55.0,2712.0,71.13,4.71,3,50,3.3249999999999997,11.578947368421053,16.729999999999997,259.05,0.0017514749262536873,0.01283535996911793,0.37186304166744955,0.7357697006719609,0.0008499162864409595,0.0017514749262536873,0.01833622852731133,34.809496236247824,0.37186304166744955,1.7663494479203854,0.024623575513196785,14.178160677662355,4.3057825877283635,0,0.999997079372406
5.22,57.78,0.7,60.0,2982.0,74.13,4.86,3,50,3.6539999999999995,11.49425287356322,16.349999999999994,291.6,0.0017505030181086518,0.01253086419753086,0.3601858061951958,0.7346000362778886,0.000821529745042493,0.0017505030181086518,0.01790123456790123,37.36703703703703,0.3601858061951958,1.880169908338922,0.02361396220300353,14.489060759126858,4.140066737875814,0,0.9999249577522278
5.02,56.38,0.7,58.0,2870.0,72.89,4.79,3,50,3.5139999999999993,11.55378486055777,16.509999999999998,277.82,0.001749128919860627,0.012648477431430421,0.365162613749609,0.7350871334021494,0.0008312005336335809,0.001749128919860627,0.018069253473472033,36.30113022820531,0.365162613749609,1.833116321023037,0.023996829741536933,14.37805873866618,4.219010278381937,0,0.9999853372573853
2.58,38.93,0.7,30.0,1474.0,57.38,4.02,3,50,1.8059999999999998,11.627906976744185,18.450000000000003,120.6,0.0017503392130257802,0.014975124378109453,0.4354077644342738,0.7414035200205173,0.0010491460439177411,0.0017503392130257802,0.021393034825870648,22.073333333333334,0.4354077644342738,1.1233520322404265,0.03050434320365598,11.184925841340528,5.062880981793882,0,0.9999494552612305
4.07,49.59,0.7,47.0,2327.0,66.86,4.49,3,50,2.849,11.547911547911546,17.269999999999996,211.03,0.0017490330898152129,0.013500450172961191,0.3895396636559494,0.7374748132304162,0.0009066261034489343,0.0017490330898152129,0.01928635738994456,31.415547552480692,0.3895396636559494,1.5854264310797141,0.02615963341033821,13.557565021349001,4.498369580302118,0,0.9999825358390808
3.37,44.6,0.7,39.0,1928.0,62.42,4.27,3,50,2.359,11.572700296735905,17.82,166.52999999999997,0.0017479253112033196,0.01416561580496007,0.4093501899773582,0.7392758186397984,0.0009690352368981013,0.0017479253112033196,0.020236594007085815,27.311307271963013,0.4093501899773582,1.3795101402236973,0.02800264836916564,12.643818748419525,4.737287065019872,0,0.9999970197677612
3.52,45.68,0.7,41.0,2014.0,63.38,4.32,3,50,2.464,11.647727272727273,17.700000000000003,177.12,0.0017477656405163852,0.013911472448057814,0.40457537974916324,0.738879126396385,0.000948210176327071,0.0017477656405163852,0.01987353206865402,28.01770551038844,0.40457537974916324,1.4241053367170546,0.02757598044361605,12.856024216074704,4.712383684578322,0,0.9999721050262451
2.58,38.94,0.7,30.0,1475.0,57.39,4.02,3,50,1.8059999999999998,11.627906976744185,18.450000000000003,120.6,0.0017491525423728813,0.014975124378109453,0.43511257272957254,0.7414021927293709,0.0010489632340128941,0.0017491525423728813,0.021393034825870648,22.08830845771144,0.43511257272957254,1.1225904376422973,0.03047835062507199,11.182976908453032,5.059448520111308,0,0.9999510645866394
5.64,60.76,0.7,65.0,3221.0,76.79,4.99,3,50,3.9479999999999995,11.524822695035462,16.03000000000001,324.35,0.0017510090034150883,0.012172036380453211,0.3509036078988153,0.733619966442953,0.0007909683752892503,0.0017510090034150883,0.017388623400647448,39.20612918143979,0.3509036078988153,1.9790963485493183,0.022802565482681184,14.718850384712644,4.044101864082092,0,0.9999721646308899
3.7,46.91,0.7,43.0,2113.0,64.48,4.37,3,50,2.59,11.621621621621621,17.570000000000007,187.91,0.0017510648367250355,0.013783194082273428,0.4007013356350196,0.7384451877090432,0.0009341277627099081,0.0017510648367250355,0.019690277260390614,29.123889095843754,0.4007013356350196,1.4825949418495725,0.02715671272836593,13.1309231109925,4.6567993060286055,0,0.9999865889549255
4.45,52.28,0.7,52.0,2542.0,69.24,4.61,3,50,3.1149999999999998,11.685393258426966,16.959999999999994,239.72000000000003,0.0017505900865460269,0.012994326714500248,0.37973754588850905,0.7364977865223807,0.0008651624227880727,0.0017505900865460269,0.018563323877857498,33.03157850825963,0.37973754588850905,1.6898320792038655,0.025282930192750245,13.941259989147747,4.437382558697184,0,0.9999403953552246
2.53,38.54,0.7,29.0,1443.0,57.03,4.0,3,50,1.7709999999999997,11.462450592885377,18.490000000000002,116.0,0.0017532917532917531,0.015267241379310343,0.4383229383229383,0.7415452269371507,0.0010708217695465784,0.0017532917532917531,0.021810344827586207,22.03062931034482,0.4383229383229383,1.1089570339570338,0.030743323747006016,11.090654041732419,5.024255024255024,0,0.9999542832374573
4.36,51.66,0.7,51.0,2493.0,68.7,4.59,3,50,3.052,11.697247706422017,17.040000000000006,234.09,0.001748896911351785,0.013037720534837028,0.3810232922335044,0.7367399741267787,0.0008710791449039586,0.001748896911351785,0.018625315049767183,32.50303729334871,0.3810232922335044,1.6612615541380793,0.02545701472127781,13.826653093713633,4.456923831171726,0,0.99992835521698
2.84,40.8,0.7,33.0,1624.0,59.04,4.1,3,50,1.9879999999999998,11.619718309859156,18.240000000000002,135.29999999999998,0.0017487684729064039,0.014693274205469328,0.42652889583083026,0.7406883365200765,0.0010203662642687033,0.0017487684729064039,0.02099039172209904,23.86187730968219,0.42652889583083026,1.2113420641595578,0.02962006221047432,11.732434397514707,4.956145620569506,0,0.9999710917472839
6.02,63.51,0.7,70.0,3441.0,79.23,5.11,3,50,4.2139999999999995,11.627906976744187,15.720000000000006,357.70000000000005,0.0017494914269107816,0.011780821917808217,0.3423662283582743,0.7327003655166265,0.0007598132020699229,0.0017494914269107816,0.01682974559686888,40.537808219178075,0.3423662283582743,2.061044694716811,0.022081174137457797,14.869142897650153,3.981002655328771,0,0.9999651312828064
4.09,49.74,0.7,47.0,2339.0,66.99,4.5,3,50,2.8629999999999995,11.491442542787286,17.249999999999993,211.5,0.0017486105173150919,0.013536643026004725,0.3885801149589093,0.7374140174753672,0.0009093132350652526,0.0017486105173150919,0.019338061465721038,31.662208037825053,0.3885801149589093,1.589292670181939,0.026102560342067354,13.56753080891012,4.465346064319985,0,0.9999235272407532
3.43,45.0,0.7,40.0,1960.0,62.78,4.29,3,50,2.401,11.661807580174926,17.78,171.6,0.00175,0.01399184149184149,0.40792540792540793,0.739138364779874,0.0009561165976425613,0.00175,0.01998834498834499,27.424009324009326,0.40792540792540793,1.3991841491841492,0.027875119464797708,12.735485816084733,4.757147614290472,0,0.9999560713768005
5.16,57.38,0.7,60.0,2950.0,73.78,4.84,3,50,3.6119999999999997,11.627906976744185,16.4,290.4,0.0017491525423728813,0.01243801652892562,0.3613951533828268,0.7347478660935891,0.0008159392789373813,0.0017491525423728813,0.017768595041322315,36.69214876033058,0.3613951533828268,1.8647989914553864,0.023707678806897284,14.449928198418798,4.202269225381706,0,0.9999871850013733
4.71,54.14,0.7,55.0,2691.0,70.9,4.7,3,50,3.2969999999999997,11.67728237791932,16.760000000000005,258.5,0.001750278706800446,0.012754352030947774,0.3723997248511587,0.7358623219416762,0.0008454930119246055,0.001750278706800446,0.018220502901353967,34.32196131528046,0.3723997248511587,1.7540027040489574,0.024686582606494298,14.134381658314076,4.348616744546439,0,0.9999470114707947
2.91,41.29,0.7,34.0,1663.0,59.48,4.12,3,50,2.037,11.683848797250858,18.189999999999998,140.08,0.0017498496692723994,0.014541690462592802,0.42472079351271824,0.7405135384517483,0.0010072589896752244,0.0017498496692723994,0.02077384351798972,24.18283123929183,0.42472079351271824,1.2359375091220102,0.029419126921190305,11.874759240276571,4.962373532451003,0,0.9999117851257324
3.02,42.08,0.7,35.0,1726.0,60.18,4.16,3,50,2.114,11.589403973509933,18.1,145.6,0.0017497103128621089,0.014519230769230769,0.42060344059185306,0.7402120096483433,0.0010036556995679626,0.0017497103128621089,0.020741758241758244,25.060192307692308,0.42060344059185306,1.2702223905873962,0.029074614703591045,12.063169465961089,4.8745431856671715,0,0.9999957084655762
6.08,63.94,0.7,70.0,3475.0,79.61,5.13,3,50,4.255999999999999,11.513157894736842,15.670000000000002,359.09999999999997,0.0017496402877697841,0.011851851851851851,0.34106048494537705,0.7325547575235947,0.0007637231503579952,0.0017496402877697841,0.016931216931216932,41.18518518518518,0.34106048494537705,2.0736477484678923,0.02197764461461857,14.887390845185092,3.9266832148316433,0,0.9999443888664246
3.91,48.45,0.7,45.0,2236.0,65.84,4.44,3,50,2.737,11.508951406649617,17.39,199.8,0.0017486583184257603,0.013698698698698698,0.39384196360940543,0.7378690309534921,0.0009237883083569596,0.0017486583184257603,0.01956956956956957,30.630290290290286,0.39384196360940543,1.5399220777127753,0.02655920896758445,13.375313344936673,4.532708021080113,0,0.9999561905860901
5.48,59.68,0.7,64.0,3134.0,75.82,4.94,3,50,3.836,11.678832116788321,16.139999999999993,316.16,0.001748564135290364,0.012133097165991901,0.35396035127335296,0.7339605627028976,0.0007905236085465577,0.001748564135290364,0.017332995951417005,38.02512651821862,0.35396035127335296,1.9397027249779744,0.0230620434620201,14.630859151815988,4.13384351852091,0,0.999953031539917
3.46,45.2,0.7,40.0,1976.0,62.96,4.3,3,50,2.4219999999999997,11.560693641618498,17.759999999999998,172.0,0.0017510121457489879,0.014081395348837207,0.4072121269183692,0.7390697674418604,0.0009617217280813213,0.0017510121457489879,0.020116279069767443,27.824837209302324,0.4072121269183692,1.4089539591375575,0.02781150167962179,12.780355190449454,4.707654646455135,0,0.9999962449073792
6.2,64.76,0.7,72.0,3541.0,80.34,5.17,3,50,4.34,11.612903225806452,15.579999999999998,372.24,0.0017509178198249083,0.011659144637868041,0.3386688239506592,0.732289199431549,0.0007502835172738084,0.0017509178198249083,0.01665592091124006,41.285031162690736,0.3386688239506592,2.099746708494087,0.02179384889002873,14.92688953957287,3.932928278136688,0,0.9999397397041321
4.72,54.21,0.7,55.0,2697.0,70.97,4.7,3,50,3.304,11.652542372881356,16.759999999999998,258.5,0.0017500926955876898,0.012781431334622824,0.3723601479973808,0.7358546499190123,0.0008464524062664121,0.0017500926955876898,0.01825918762088975,34.471520309477754,0.3723601479973808,1.7575398985476374,0.02465961245015767,14.150420165547924,4.3389424025118535,0,0.9999706149101257
5.99,63.31,0.7,69.0,3425.0,79.06,5.1,3,50,4.193,11.519198664440735,15.75,351.9,0.001748905109489051,0.011915316851378232,0.3429225704880493,0.7327822544676043,0.0007686328856821272,0.001748905109489051,0.01702188121625462,40.80996021597044,0.3429225704880493,2.0541061972234154,0.02212123842004871,14.855929723268009,3.950193215972521,0,0.9999659657478333
4.14,50.05,0.7,48.0,2364.0,67.27,4.51,3,50,2.8979999999999997,11.594202898550726,17.22,216.48,0.0017512690355329947,0.01338691796008869,0.3883079901403536,0.7373131094257853,0.0008975026014568157,0.0017512690355329947,0.019124168514412416,31.646674057649665,0.3883079901403536,1.6075950791810638,0.026033432964664708,13.645905882143541,4.502121624815694,0,0.999998927116394
3.0,41.96,0.7,35.0,1717.0,60.08,4.15,3,50,2.0999999999999996,11.666666666666666,18.119999999999997,145.25,0.0017472335468841002,0.014457831325301202,0.4210201317793012,0.740271780543561,0.0009986684420772304,0.0017472335468841002,0.020654044750430294,24.824096385542163,0.4210201317793012,1.2630603953379036,0.029081783403530296,12.032149904544944,4.911901537425181,0,0.9999433755874634
3.75,47.25,0.7,43.0,2140.0,64.78,4.39,3,50,2.625,11.466666666666667,17.53,188.76999999999998,0.0017523364485981308,0.01390581130476241,0.39916547804057656,0.7383169398907102,0.0009423666506314754,0.0017523364485981308,0.019865444721089157,29.75843619219156,0.39916547804057656,1.496870542652162,0.02705057808888748,13.186386585471347,4.577097481531944,0,0.9999212026596069
5.73,61.45,0.7,66.0,3276.0,77.4,5.02,3,50,4.011,11.518324607329841,15.950000000000003,331.32,0.0017490842490842492,0.012106120970662803,0.34842315718809747,0.7333831663925848,0.0007851773549447967,0.0017490842490842492,0.017294458529518292,39.65965229989134,0.34842315718809747,1.9964646906877985,0.022597987714266785,14.747212699589243,4.013251025203217,0,0.9999701380729675
5.9,62.64,0.7,68.0,3371.0,78.46,5.07,3,50,4.13,11.525423728813559,15.819999999999993,344.76,0.001750222485909226,0.01197934795219863,0.34521153568229307,0.7329936837087355,0.0007740924562534675,0.001750222485909226,0.017113354217426616,40.382381946861585,0.34521153568229307,2.0367480605255293,0.02230719456932483,14.831864475975149,3.9787092248128695,0,0.9999777674674988
4.08,49.66,0.7,47.0,2333.0,66.92,4.5,3,50,2.856,11.519607843137255,17.260000000000005,211.5,0.0017488212601800258,0.013503546099290779,0.3886269467066724,0.7374449885328209,0.0009080388142081366,0.0017488212601800258,0.01929078014184397,31.50377304964539,0.3886269467066724,1.5855979425632234,0.02613301345158436,13.548515640565851,4.476830023336667,0,0.9999577403068542
5.37,58.88,0.7,62.0,3070.0,75.11,4.91,3,50,3.759,11.545623836126628,16.229999999999997,304.42,0.001749185667752443,0.012348071742986662,0.35624962683349143,0.7342322526214294,0.0008072031987493612,0.001749185667752443,0.017640102489980946,37.90858025096905,0.35624962683349143,1.913060496095849,0.023288319368292412,14.561128403392607,4.113124183179975,0,0.9999731183052063
2.74,40.08,0.7,32.0,1566.0,58.4,4.07,3,50,1.918,11.678832116788321,18.32,130.24,0.0017496807151979566,0.014726658476658475,0.42989698162111956,0.7409607767982623,0.0010263270547945205,0.0017496807151979566,0.02103808353808354,23.06194717444717,0.42989698162111956,1.1779177296418677,0.02996028621914309,11.527717007169061,5.020694675867089,0,0.9998998045921326
4.79,54.73,0.7,56.0,2738.0,71.42,4.72,3,50,3.3529999999999998,11.691022964509395,16.690000000000005,264.32,0.0017494521548575602,0.012685381355932203,0.3706466429782967,0.7356482470326182,0.0008383506020722486,0.0017494521548575602,0.018121973365617435,34.73257415254237,0.3706466429782967,1.7753974198660412,0.02449526960035789,14.20933223851269,4.333238414777582,0,0.9999346137046814
3.62,46.34,0.7,42.0,2067.0,63.97,4.35,3,50,2.534,11.602209944751381,17.629999999999995,182.7,0.0017513304305757137,0.013869731800766283,0.40260469668407217,0.7386453309951775,0.0009431504350997864,0.0017513304305757137,0.019813902572523263,28.668735632183907,0.40260469668407217,1.4574290019963414,0.02737737112045824,13.008971518617743,4.671104215671555,0,0.9999951124191284
4.47,52.46,0.7,52.0,2557.0,69.41,4.62,3,50,3.1289999999999996,11.6331096196868,16.949999999999996,240.24,0.0017481423543214704,0.013024475524475523,0.37838579097867325,0.7364560929146438,0.0008669223011536799,0.0017481423543214704,0.018606393606393604,33.30358391608391,0.37838579097867325,1.6913844856746694,0.025185742030276192,13.939381465674508,4.401803384986803,0,0.9999876618385315
3.34,44.33,0.7,39.0,1906.0,62.18,4.26,3,50,2.3379999999999996,11.676646706586826,17.85,166.14,0.0017523609653725077,0.014072469002046466,0.4113523392893211,0.7393754136072858,0.0009641157598700216,0.0017523609653725077,0.02010352714578067,26.822125917900564,0.4113523392893211,1.3739168132263324,0.02818206763223718,12.609159837334289,4.803215937809438,0,0.9999368190765381
5.72,61.38,0.7,66.0,3270.0,77.33,5.02,3,50,4.004,11.538461538461538,15.949999999999996,331.32,0.001749235474006116,0.012084993359893758,0.34845328167452516,0.7333901549135713,0.0007845165739902582,0.001749235474006116,0.017264276228419653,39.51792828685259,0.34845328167452516,1.993152771178284,0.022620399250046764,14.734801901922893,4.020614788552214,0,0.999984085559845
5.08,56.78,0.7,59.0,2902.0,73.24,4.81,3,50,3.5559999999999996,11.614173228346457,16.459999999999994,283.78999999999996,0.0017505168849069608,0.012530392191409142,0.3639328243049815,0.7349384438110256,0.0008229271769617417,0.0017505168849069608,0.017900560273441633,36.363198139469326,0.3639328243049815,1.8487787474693058,0.023901104381580565,14.420167342067943,4.22677886495943,0,0.9999933838844299
5.34,58.65,0.7,62.0,3052.0,74.91,4.9,3,50,3.7379999999999995,11.610486891385769,16.259999999999998,303.8,0.0017496723460026212,0.012304147465437787,0.3570759889801267,0.7343193125282677,0.0008048367718681772,0.0017496723460026212,0.01757735352205398,37.552258064516124,0.3570759889801267,1.9067857811538766,0.023356993004974257,14.548069928812533,4.14582608928237,0,0.9999958872795105
3.87,48.15,0.7,45.0,2212.0,65.58,4.43,3,50,2.709,11.627906976744185,17.43,199.35,0.0017495479204339963,0.013589164785553049,0.3949318104817148,0.7379915927136852,0.0009179627935346142,0.0017495479204339963,0.01941309255079007,30.05923250564334,0.3949318104817148,1.5283861065642361,0.02667807136983831,13.32096927089895,4.592230354438543,0,0.9999854564666748
2.44,37.94,0.7,28.0,1395.0,56.5,3.98,3,50,1.708,11.475409836065573,18.560000000000002,111.44,0.0017491039426523298,0.015326633165829147,0.43947335242520846,0.7417829806393516,0.001079646017699115,0.0017491039426523298,0.02189519023689878,21.380653266331656,0.43947335242520846,1.0723149799175087,0.03095759190535097,10.850713745719748,5.043136831108949,0,0.9999756813049316
5.09,56.86,0.7,59.0,2909.0,73.32,4.82,3,50,3.5629999999999997,11.591355599214145,16.459999999999994,284.38,0.0017497421794431076,0.012529010478936634,0.3630170496769933,0.7349299702904262,0.0008236474428324411,0.0017497421794431076,0.017898586398480906,36.44689148322667,0.3630170496769933,1.8477567828558956,0.02386445962142809,14.402845028783052,4.207859711383615,0,0.9999952912330627
5.69,61.15,0.7,66.0,3252.0,77.13,5.01,3,50,3.983,11.599297012302284,15.979999999999997,330.65999999999997,0.0017496924969249694,0.01204560575818061,0.3492400193463013,0.733475983839593,0.0007824255782248781,0.0017496924969249694,0.0172080082259723,39.172309925603344,0.3492400193463013,1.9871757100804543,0.022684979864189932,14.724861181306519,4.050938712979944,0,0.999995231628418
2.95,41.55,0.7,34.0,1684.0,59.71,4.14,3,50,2.065,11.525423728813559,18.160000000000004,140.76,0.0017517814726840857,0.014670360897982382,0.42313562142127675,0.7404132888253059,0.0010171712295703743,0.0017517814726840857,0.02095765842568912,24.704887752202332,0.42313562142127675,1.2482500831927665,0.029338158979803814,11.9336859231859,4.876817331635054,0,0.9999901056289673
5.48,59.68,0.7,64.0,3134.0,75.82,4.94,3,50,3.836,11.678832116788321,16.139999999999993,316.16,0.001748564135290364,0.012133097165991901,0.35396035127335296,0.7339605627028976,0.0007905236085465577,0.001748564135290364,0.017332995951417005,38.02512651821862,0.35396035127335296,1.9397027249779744,0.0230620434620201,14.630859151815988,4.13384351852091,0,0.999953031539917
3.66,46.66,0.7,42.0,2093.0,64.26,4.36,3,50,2.562,11.475409836065573,17.60000000000001,183.12,0.0017486860965121836,0.013990825688073394,0.40107479277802377,0.738540949759119,0.0009492685963274198,0.0017486860965121836,0.01998689384010485,29.282798165137613,0.40107479277802377,1.467933741567567,0.027212668791039264,13.063329307258071,4.602497622042896,0,0.9999319314956665
5.09,56.86,0.7,59.0,2909.0,73.32,4.82,3,50,3.5629999999999997,11.591355599214145,16.459999999999994,284.38,0.0017497421794431076,0.012529010478936634,0.3630170496769933,0.7349299702904262,0.0008236474428324411,0.0017497421794431076,0.017898586398480906,36.44689148322667,0.3630170496769933,1.8477567828558956,0.02386445962142809,14.402845028783052,4.207859711383615,0,0.9999952912330627
4.11,49.89,0.7,48.0,2351.0,67.12,4.51,3,50,2.8770000000000002,11.678832116788321,17.230000000000004,216.48,0.0017481922586133562,0.013289911308203993,0.3876257779630501,0.7373532782062002,0.0008929901668653158,0.0017481922586133562,0.018985587583148562,31.244581485587585,0.3876257779630501,1.593141947428136,0.026045772625347977,13.577297437293367,4.527016384969928,0,0.9999608397483826
4.23,50.73,0.7,49.0,2418.0,67.87,4.54,3,50,2.9610000000000003,11.583924349881796,17.140000000000008,222.46,0.0017493796526054592,0.013310258023914412,0.385325914670806,0.7370617489883544,0.0008903576164516197,0.0017493796526054592,0.01901465431987773,32.18420390182505,0.385325914670806,1.6299286190575095,0.02577544795352084,13.727980870399424,4.463586245595625,0,0.9999973773956299
4.48,52.48,0.7,52.0,2558.0,69.42,4.62,3,50,3.136,11.607142857142856,16.940000000000005,240.24,0.001751368256450352,0.013053613053613054,0.3790840381927169,0.7364323460734914,0.0008687365645014737,0.001751368256450352,0.018648018648018648,33.39114219114219,0.3790840381927169,1.698296491103372,0.02522858335422576,13.968553294395992,4.400082586165464,0,0.9999955296516418
3.75,47.31,0.7,43.0,2145.0,64.83,4.39,3,50,2.625,11.466666666666667,17.519999999999996,188.76999999999998,0.0017482517482517483,0.01390581130476241,0.3982350223808083,0.7382879085885548,0.0009416398523508712,0.0017482517482517483,0.019865444721089157,29.82796524871537,0.3982350223808083,1.4933813339280313,0.026966709058333305,13.176216612784726,4.566428256633269,0,0.9999132752418518
4.78,54.68,0.7,55.0,2734.0,71.38,4.72,3,50,3.346,11.506276150627615,16.699999999999996,259.59999999999997,0.0017483540599853695,0.012889060092449925,0.37041399575961226,0.735675048828125,0.0008522886471891796,0.0017483540599853695,0.018412942989214177,35.23869029275809,0.37041399575961226,1.7705788997309466,0.024493612496292654,14.187613678996637,4.262085725267505,0,0.9999511241912842
2.69,39.69,0.7,31.0,1535.0,58.06,4.05,3,50,1.8829999999999998,11.524163568773234,18.370000000000005,125.55,0.001752442996742671,0.01499800876144962,0.43270197450436326,0.7411237967315871,0.0010461924816374604,0.001752442996742671,0.021425726802070888,23.02194344882517,0.43270197450436326,1.1639683114167372,0.030183310312481414,11.439847241891105,4.986528330719428,0,0.9999759197235107
5.7,61.19,0.7,66.0,3255.0,77.17,5.01,3,50,3.9899999999999998,11.578947368421053,15.980000000000004,330.65999999999997,0.001751152073732719,0.012066775539829433,0.3495313520424589,0.733471977019061,0.0007833943949014571,0.001751152073732719,0.017238250771184904,39.2773543821448,0.3495313520424589,1.9923287066420157,0.022692135204518838,14.743093830480804,4.047205128912681,0,0.9999969601631165
5.2,57.66,0.7,60.0,2973.0,74.03,4.85,3,50,3.6399999999999997,11.538461538461538,16.370000000000005,291.0,0.0017490750084090145,0.012508591065292096,0.3606340223523742,0.7346549325591242,0.0008194875951190957,0.0017490750084090145,0.017869415807560136,37.1880412371134,0.3606340223523742,1.8752969162323458,0.023626570422923338,14.482844096361049,4.161161796373548,0,0.999971330165863
4.52,52.76,0.7,52.0,2581.0,69.68,4.63,3,50,3.1639999999999997,11.504424778761063,16.92000000000001,240.76,0.0017512592018597442,0.013141717893337764,0.3782417282634437,0.7363580550098231,0.0008732226441755716,0.0017512592018597442,0.018773882704768232,33.91877388270477,0.3782417282634437,1.7096526117507653,0.025132881771810334,14.010360227438978,4.351453510995371,0,0.9999542832374573
2.43,37.89,0.7,28.0,1391.0,56.46,3.97,3,50,1.701,11.522633744855966,18.57,111.16000000000001,0.001746944644140906,0.015302267002518891,0.44003643429241956,0.7418122165396119,0.0010759829968119022,0.001746944644140906,0.021860381432169843,21.285453400503776,0.44003643429241956,1.0692885353305797,0.030941279563246653,10.84113850692093,5.070378666743929,0,0.9999949932098389
3.95,48.7,0.7,46.0,2256.0,66.07,4.45,3,50,2.765,11.645569620253164,17.36999999999999,204.70000000000002,0.0017508865248226952,0.013507572056668294,0.39345764602757194,0.7377960833074293,0.0009097729022578163,0.0017508865248226952,0.019296531509526135,30.47308255984367,0.39345764602757194,1.5541577018089092,0.026500477142768205,13.434848636873049,4.5820384094350155,0,0.9999796748161316
2.35,37.28,0.7,27.0,1342.0,55.91,3.95,3,50,1.645,11.48936170212766,18.629999999999995,106.65,0.0017511177347242922,0.015424285044538208,0.44332094549982076,0.7420297795539512,0.001089714289499659,0.0017511177347242922,0.02203469292076887,20.699390529770277,0.44332094549982076,1.0418042219245789,0.03132029573822737,10.640971362202817,5.093474692976664,0,0.9999865293502808
5.22,57.81,0.7,61.0,2985.0,74.17,4.86,3,50,3.6539999999999995,11.685823754789272,16.36,296.46000000000004,0.0017487437185929647,0.01232544019429265,0.359823810410075,0.7346180587043922,0.0008076262551471253,0.0017487437185929647,0.01760777170613236,36.79143897996356,0.359823810410075,1.8782802903405913,0.023577507329013953,14.481246785412887,4.2048376312288465,0,0.9999444484710693
4.12,49.91,0.7,48.0,2353.0,67.14,4.51,3,50,2.884,11.650485436893204,17.230000000000004,216.48,0.0017509562260943476,0.013322246858832225,0.38823863106304823,0.737350964665077,0.0008948962367192929,0.0017509562260943476,0.019031781226903178,31.347246858832225,0.38823863106304823,1.5995431599797587,0.0260791812048607,13.606277910207814,4.523168517239397,0,0.9999822378158569
2.77,40.29,0.7,32.0,1583.0,58.59,4.08,3,50,1.9389999999999998,11.552346570397113,18.300000000000004,130.56,0.0017498420720151611,0.01485140931372549,0.4288828607880296,0.7408886335344249,0.0010341995221027477,0.0017498420720151611,0.021216299019607844,23.50978094362745,0.4288828607880296,1.188005524382842,0.029865882778889928,11.587669715436949,4.954603445926696,0,0.99998539686203
3.68,46.8,0.7,43.0,2104.0,64.38,4.37,3,50,2.576,11.684782608695652,17.58,187.91,0.0017490494296577947,0.013708690330477356,0.4002401440864519,0.7384803001876171,0.0009305215399842506,0.0017490494296577947,0.019583843329253368,28.84308445532436,0.4002401440864519,1.4728837302381432,0.027167589774119216,13.080230866074789,4.6767190749232155,0,0.9999316930770874
4.37,51.7,0.7,51.0,2496.0,68.73,4.59,3,50,3.0589999999999997,11.670480549199084,17.03,234.09,0.001750801282051282,0.013067623563586653,0.3814381878107369,0.7367138897443795,0.0008726959429195801,0.001750801282051282,0.01866803366226665,32.61678841471229,0.3814381878107369,1.6668848807329204,0.025473610971210273,13.852316554279051,4.451566951566952,0,0.9999582767486572
4.43,52.18,0.7,51.0,2534.0,69.16,4.61,3,50,3.1009999999999995,11.512415349887133,16.979999999999997,235.11,0.0017482241515390684,0.013189570839181658,0.37922432788266125,0.7365520634725382,0.0008791775819639595,0.0017482241515390684,0.018842244055973796,33.42237250648632,0.37922432788266125,1.6799637725201892,0.02527796633225952,13.894656547927468,4.365787973366981,0,0.9999591112136841
4.99,56.16,0.7,58.0,2853.0,72.7,4.79,3,50,3.493,11.623246492985972,16.540000000000006,277.82,0.0017490361023484052,0.012572888920884026,0.36514323639841445,0.7351743832786487,0.0008283925437556324,0.0017490361023484052,0.01796126988697718,35.870452091282125,0.36514323639841445,1.8220647496280882,0.024058268257887278,14.329486292223885,4.244149841905418,0,0.9999911785125732
